id;name;geoid;geoname;value;datetime;Precio_energia_excedentaria
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;168.14;2023-08-20T05:00:00+02:00;127.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;167.53;2023-08-20T06:00:00+02:00;127.66
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;157.92;2023-08-20T07:00:00+02:00;119.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;148.77;2023-08-20T08:00:00+02:00;111.54
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;134.91;2023-08-20T09:00:00+02:00;97.02
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;121.47;2023-08-20T10:00:00+02:00;85.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;114.76;2023-08-20T11:00:00+02:00;82.19
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;114.09;2023-08-20T12:00:00+02:00;81.4
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;114.31;2023-08-20T13:00:00+02:00;82.19
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;114.08;2023-08-20T14:00:00+02:00;82.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;112.89;2023-08-20T15:00:00+02:00;81.4
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;113.72;2023-08-20T16:00:00+02:00;80.98
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;127.41;2023-08-20T17:00:00+02:00;92.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;146.33;2023-08-20T18:00:00+02:00;110.21
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;166.52;2023-08-20T19:00:00+02:00;127.22
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.01;2023-08-20T20:00:00+02:00;135.53
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;178.72;2023-08-20T21:00:00+02:00;138.14
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;172.63;2023-08-20T22:00:00+02:00;133.22
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;170.77;2023-08-20T23:00:00+02:00;131.61
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.1;2023-08-21T00:00:00+02:00;124.2
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;154.22;2023-08-21T01:00:00+02:00;117.23
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;141.93;2023-08-21T02:00:00+02:00;106.09
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;133.92;2023-08-21T03:00:00+02:00;98.64
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;132.89;2023-08-21T04:00:00+02:00;97.72
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;144.67;2023-08-21T05:00:00+02:00;108.14
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;156.17;2023-08-21T06:00:00+02:00;119.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;168.98;2023-08-21T07:00:00+02:00;130.74
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;194.11;2023-08-21T08:00:00+02:00;131.73
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;172.27;2023-08-21T09:00:00+02:00;113.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;206.68;2023-08-21T10:00:00+02:00;102.36
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;202.77;2023-08-21T11:00:00+02:00;99.85
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;202.48;2023-08-21T12:00:00+02:00;99.47
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;202.15;2023-08-21T13:00:00+02:00;99.47
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;152.72;2023-08-21T14:00:00+02:00;95.93
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;152.13;2023-08-21T15:00:00+02:00;95.51
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;157.59;2023-08-21T16:00:00+02:00;99.45
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.02;2023-08-21T17:00:00+02:00;116.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;232.93;2023-08-21T18:00:00+02:00;123.97
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;246.33;2023-08-21T19:00:00+02:00;135.18
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;261.92;2023-08-21T20:00:00+02:00;148
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;260.85;2023-08-21T21:00:00+02:00;147.72
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;199.58;2023-08-21T22:00:00+02:00;134.63
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;192.69;2023-08-21T23:00:00+02:00;128.59
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;173.39;2023-08-22T00:00:00+02:00;134.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;168.06;2023-08-22T01:00:00+02:00;129.56
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;144.78;2023-08-22T02:00:00+02:00;109.69
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;143.4;2023-08-22T03:00:00+02:00;108.02
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;142.03;2023-08-22T04:00:00+02:00;106.73
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;145.71;2023-08-22T05:00:00+02:00;110.07
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;169.62;2023-08-22T06:00:00+02:00;130.77
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.34;2023-08-22T07:00:00+02:00;137.89
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;199.24;2023-08-22T08:00:00+02:00;136.11
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;176.69;2023-08-22T09:00:00+02:00;117.36
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;204.91;2023-08-22T10:00:00+02:00;101.52
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;200.32;2023-08-22T11:00:00+02:00;98.27
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;200.33;2023-08-22T12:00:00+02:00;98.11
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;200.24;2023-08-22T13:00:00+02:00;98.1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;154.8;2023-08-22T14:00:00+02:00;98.1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;154.85;2023-08-22T15:00:00+02:00;98.15
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;158.74;2023-08-22T16:00:00+02:00;100.91
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;168.53;2023-08-22T17:00:00+02:00;108.86
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;224.4;2023-08-22T18:00:00+02:00;117.02
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;248.43;2023-08-22T19:00:00+02:00;136.96
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;259.97;2023-08-22T20:00:00+02:00;147.15
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;271.01;2023-08-22T21:00:00+02:00;157.23
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;211.16;2023-08-22T22:00:00+02:00;144.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;198.89;2023-08-22T23:00:00+02:00;133.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;183.67;2023-08-23T00:00:00+02:00;143.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;178.46;2023-08-23T01:00:00+02:00;138.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;155.51;2023-08-23T02:00:00+02:00;119.18
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.13;2023-08-23T03:00:00+02:00;112.98
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;145.63;2023-08-23T04:00:00+02:00;109.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.34;2023-08-23T05:00:00+02:00;112.98
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;176.24;2023-08-23T06:00:00+02:00;136.66
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;193.68;2023-08-23T07:00:00+02:00;152.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;221.63;2023-08-23T08:00:00+02:00;155.83
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;196.62;2023-08-23T09:00:00+02:00;135.09
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;223.31;2023-08-23T10:00:00+02:00;118.68
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;217.61;2023-08-23T11:00:00+02:00;114.01
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;216.55;2023-08-23T12:00:00+02:00;112.68
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;216.19;2023-08-23T13:00:00+02:00;112.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;171.12;2023-08-23T14:00:00+02:00;112.74
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;171.74;2023-08-23T15:00:00+02:00;113.51
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.15;2023-08-23T16:00:00+02:00;118.15
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;196.46;2023-08-23T17:00:00+02:00;133.66
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;246.94;2023-08-23T18:00:00+02:00;136.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;264.82;2023-08-23T19:00:00+02:00;152.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;282.51;2023-08-23T20:00:00+02:00;166.61
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;296.13;2023-08-23T21:00:00+02:00;178.88
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;238.85;2023-08-23T22:00:00+02:00;168.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;208.51;2023-08-23T23:00:00+02:00;142.48
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;184.14;2023-08-24T00:00:00+02:00;143.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.28;2023-08-24T01:00:00+02:00;137.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;160.11;2023-08-24T02:00:00+02:00;123.21
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;160.62;2023-08-24T03:00:00+02:00;123.18
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;155.15;2023-08-24T04:00:00+02:00;118.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.03;2023-08-24T05:00:00+02:00;124.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.59;2023-08-24T06:00:00+02:00;137.89
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;192.47;2023-08-24T07:00:00+02:00;150.93
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;218.5;2023-08-24T08:00:00+02:00;153.3
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;191.01;2023-08-24T09:00:00+02:00;130.48
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;225.41;2023-08-24T10:00:00+02:00;120.82
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;213.63;2023-08-24T11:00:00+02:00;110.76
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;216.89;2023-08-24T12:00:00+02:00;113.19
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;213.71;2023-08-24T13:00:00+02:00;110.47
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;169.81;2023-08-24T14:00:00+02:00;111.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;176.63;2023-08-24T15:00:00+02:00;116.2
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.53;2023-08-24T16:00:00+02:00;117.05
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;170.7;2023-08-24T17:00:00+02:00;111.12
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;231.96;2023-08-24T18:00:00+02:00;123.32
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;258.56;2023-08-24T19:00:00+02:00;145.85
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;278.97;2023-08-24T20:00:00+02:00;162.3
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;286.71;2023-08-24T21:00:00+02:00;169.59
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;228.66;2023-08-24T22:00:00+02:00;158.22
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;205.53;2023-08-24T23:00:00+02:00;138.62
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;148.92;2023-08-25T00:00:00+02:00;113.47
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;135.35;2023-08-25T01:00:00+02:00;102.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;130.38;2023-08-25T02:00:00+02:00;97.68
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;131.07;2023-08-25T03:00:00+02:00;97.76
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;129.98;2023-08-25T04:00:00+02:00;96.82
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;135.52;2023-08-25T05:00:00+02:00;101.65
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;159.65;2023-08-25T06:00:00+02:00;122.61
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;172.06;2023-08-25T07:00:00+02:00;133.51
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;201.7;2023-08-25T08:00:00+02:00;137.81
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;189.48;2023-08-25T09:00:00+02:00;127.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;218.25;2023-08-25T10:00:00+02:00;112.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;212.67;2023-08-25T11:00:00+02:00;108.93
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;203.34;2023-08-25T12:00:00+02:00;100.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;200.64;2023-08-25T13:00:00+02:00;98.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;151.82;2023-08-25T14:00:00+02:00;95.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;148.21;2023-08-25T15:00:00+02:00;90.93
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;146.89;2023-08-25T16:00:00+02:00;89.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;146.67;2023-08-25T17:00:00+02:00;89.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;194.56;2023-08-25T18:00:00+02:00;90.77
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;233.24;2023-08-25T19:00:00+02:00;123.44
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;250.95;2023-08-25T20:00:00+02:00;138.08
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;251.46;2023-08-25T21:00:00+02:00;139.03
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;192.58;2023-08-25T22:00:00+02:00;127.2
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;168.53;2023-08-25T23:00:00+02:00;107
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;143.8;2023-08-26T00:00:00+02:00;108.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;137.6;2023-08-26T01:00:00+02:00;102.86
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;138.6;2023-08-26T02:00:00+02:00;102.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;139.07;2023-08-26T03:00:00+02:00;103.31
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;138.65;2023-08-26T04:00:00+02:00;102.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;138.53;2023-08-26T05:00:00+02:00;102.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;145;2023-08-26T06:00:00+02:00;107.13
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;139.88;2023-08-26T07:00:00+02:00;103.2
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;139.41;2023-08-26T08:00:00+02:00;102.72
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;141.31;2023-08-26T09:00:00+02:00;105.25
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;132.62;2023-08-26T10:00:00+02:00;97.44
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;124.76;2023-08-26T11:00:00+02:00;90.64
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;123.58;2023-08-26T12:00:00+02:00;89.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;122.52;2023-08-26T13:00:00+02:00;88.46
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;113.01;2023-08-26T14:00:00+02:00;80.59
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;112.99;2023-08-26T15:00:00+02:00;80.52
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;120.03;2023-08-26T16:00:00+02:00;86.04
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;123.71;2023-08-26T17:00:00+02:00;88.34
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;125.91;2023-08-26T18:00:00+02:00;89.92
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;134.48;2023-08-26T19:00:00+02:00;97.46
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;158.69;2023-08-26T20:00:00+02:00;118.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;167.33;2023-08-26T21:00:00+02:00;126.37
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;161.21;2023-08-26T22:00:00+02:00;121.25
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;145.82;2023-08-26T23:00:00+02:00;108.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;139.33;2023-08-27T00:00:00+02:00;100.44
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;130.79;2023-08-27T01:00:00+02:00;91.02
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;129.86;2023-08-27T02:00:00+02:00;89.68
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;129.09;2023-08-27T03:00:00+02:00;87.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;123.35;2023-08-27T04:00:00+02:00;81.46
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;122.86;2023-08-27T05:00:00+02:00;81.06
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;122.34;2023-08-27T06:00:00+02:00;81.01
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;118.12;2023-08-27T07:00:00+02:00;78.2
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;77.97;2023-08-27T08:00:00+02:00;37.81
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;38.68;2023-08-27T09:00:00+02:00;2.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;30.24;2023-08-27T10:00:00+02:00;-1.81
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;27.63;2023-08-27T11:00:00+02:00;-2.04
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;27.25;2023-08-27T12:00:00+02:00;-2.03
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;26.32;2023-08-27T13:00:00+02:00;-1.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;25.39;2023-08-27T14:00:00+02:00;-1.8
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;27.4;2023-08-27T15:00:00+02:00;-1.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;27.64;2023-08-27T16:00:00+02:00;-1.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;29.97;2023-08-27T17:00:00+02:00;-0.03
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;32.01;2023-08-27T18:00:00+02:00;2.52
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;78.46;2023-08-27T19:00:00+02:00;44.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;140.74;2023-08-27T20:00:00+02:00;101.55
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;167.53;2023-08-27T21:00:00+02:00;125.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;157.72;2023-08-27T22:00:00+02:00;117.06
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;140.17;2023-08-27T23:00:00+02:00;100.72
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;129.69;2023-08-28T00:00:00+02:00;91.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;125.95;2023-08-28T01:00:00+02:00;86.91
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;123.41;2023-08-28T02:00:00+02:00;83.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;119.11;2023-08-28T03:00:00+02:00;79.08
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;110.34;2023-08-28T04:00:00+02:00;70.68
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;125.4;2023-08-28T05:00:00+02:00;86.19
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;143.7;2023-08-28T06:00:00+02:00;105.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.89;2023-08-28T07:00:00+02:00;112.72
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;180.2;2023-08-28T08:00:00+02:00;118.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;166.36;2023-08-28T09:00:00+02:00;106.98
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;191.32;2023-08-28T10:00:00+02:00;84.6
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;176.59;2023-08-28T11:00:00+02:00;72.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;166.7;2023-08-28T12:00:00+02:00;63.51
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;169.46;2023-08-28T13:00:00+02:00;66.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;121.29;2023-08-28T14:00:00+02:00;63.4
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;104.14;2023-08-28T15:00:00+02:00;48.32
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;92.65;2023-08-28T16:00:00+02:00;38.2
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;104.33;2023-08-28T17:00:00+02:00;48.34
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;187.29;2023-08-28T18:00:00+02:00;78.85
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;216.77;2023-08-28T19:00:00+02:00;107.09
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;244.8;2023-08-28T20:00:00+02:00;132.1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;253;2023-08-28T21:00:00+02:00;136.48
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;192.3;2023-08-28T22:00:00+02:00;122.09
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;179.05;2023-08-28T23:00:00+02:00;109.4
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;148.84;2023-08-29T00:00:00+02:00;111.81
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;140.81;2023-08-29T01:00:00+02:00;103.31
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;134.89;2023-08-29T02:00:00+02:00;96.34
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;135.1;2023-08-29T03:00:00+02:00;95.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;129.51;2023-08-29T04:00:00+02:00;89.34
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;129.39;2023-08-29T05:00:00+02:00;89.64
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;147.25;2023-08-29T06:00:00+02:00;109.1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;158.91;2023-08-29T07:00:00+02:00;120.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;202.97;2023-08-29T08:00:00+02:00;138.06
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;174.85;2023-08-29T09:00:00+02:00;113.76
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;195.89;2023-08-29T10:00:00+02:00;88.99
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;193.02;2023-08-29T11:00:00+02:00;87.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;191.36;2023-08-29T12:00:00+02:00;84.89
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;190.61;2023-08-29T13:00:00+02:00;84.53
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;140.54;2023-08-29T14:00:00+02:00;79.76
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;138.96;2023-08-29T15:00:00+02:00;78.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;137.9;2023-08-29T16:00:00+02:00;77.53
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;139.01;2023-08-29T17:00:00+02:00;78.77
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;193.03;2023-08-29T18:00:00+02:00;84.33
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;221.4;2023-08-29T19:00:00+02:00;112.07
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;244.67;2023-08-29T20:00:00+02:00;132.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;250.09;2023-08-29T21:00:00+02:00;135.25
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;188.21;2023-08-29T22:00:00+02:00;120.47
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;180.69;2023-08-29T23:00:00+02:00;113.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.34;2023-08-30T00:00:00+02:00;111.92
