CUPS;FECHA-HORA;INV / VER;CONSUMO Wh;GENERACION Wh;REACT Q1;REACT Q2;REACT Q3;REACT Q4;METODO OBT.;FIRMEZA;NUM FACTURA
ES002100000100007PD;10/06/2023 23:00;1;488;0;0;0;0;202;1;1;3.23E+15
ES002100000100007PD;11/06/2023 0:00;1;470;0;1;0;0;193;1;1;3.23E+15
ES002100000100007PD;11/06/2023 1:00;1;347;0;0;0;0;185;1;1;3.23E+15
ES002100000100007PD;11/06/2023 2:00;1;261;0;0;0;0;170;1;1;3.23E+15
ES002100000100007PD;11/06/2023 3:00;1;267;0;0;0;0;132;1;1;3.23E+15
ES002100000100007PD;11/06/2023 4:00;1;213;0;1;0;0;148;1;1;3.23E+15
ES002100000100007PD;11/06/2023 5:00;1;189;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;11/06/2023 6:00;1;189;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;11/06/2023 7:00;1;211;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;11/06/2023 8:00;1;210;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;11/06/2023 9:00;1;170;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;11/06/2023 10:00;1;865;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;11/06/2023 11:00;1;372;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;11/06/2023 12:00;1;381;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;11/06/2023 13:00;1;1196;0;2;0;0;173;1;1;3.23E+15
ES002100000100007PD;11/06/2023 14:00;1;984;0;1;0;0;199;1;1;3.23E+15
ES002100000100007PD;11/06/2023 15:00;1;976;0;0;0;0;291;1;1;3.23E+15
ES002100000100007PD;11/06/2023 16:00;1;282;0;0;0;0;170;1;1;3.23E+15
ES002100000100007PD;11/06/2023 17:00;1;846;0;0;0;0;195;1;1;3.23E+15
ES002100000100007PD;11/06/2023 18:00;1;1506;0;1;0;0;163;1;1;3.23E+15
ES002100000100007PD;11/06/2023 19:00;1;398;0;0;0;0;197;1;1;3.23E+15
ES002100000100007PD;11/06/2023 20:00;1;1047;0;0;0;0;178;1;1;3.23E+15
ES002100000100007PD;11/06/2023 21:00;1;1164;0;0;0;0;196;1;1;3.23E+15
ES002100000100007PD;11/06/2023 22:00;1;379;0;0;0;0;181;1;1;3.23E+15
ES002100000100007PD;11/06/2023 23:00;1;480;0;1;0;0;189;1;1;3.23E+15
ES002100000100007PD;12/06/2023 0:00;1;433;0;0;0;0;184;1;1;3.23E+15
ES002100000100007PD;12/06/2023 1:00;1;415;0;0;0;0;186;1;1;3.23E+15
ES002100000100007PD;12/06/2023 2:00;1;230;0;0;0;0;166;1;1;3.23E+15
ES002100000100007PD;12/06/2023 3:00;1;176;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;12/06/2023 4:00;1;189;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;12/06/2023 5:00;1;221;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;12/06/2023 6:00;1;252;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;12/06/2023 7:00;1;194;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;12/06/2023 8:00;1;369;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;12/06/2023 9:00;1;380;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;12/06/2023 10:00;1;215;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;12/06/2023 11:00;1;225;0;1;0;0;148;1;1;3.23E+15
ES002100000100007PD;12/06/2023 12:00;1;467;0;0;0;0;161;1;1;3.23E+15
ES002100000100007PD;12/06/2023 13:00;1;416;0;2;0;0;169;1;1;3.23E+15
ES002100000100007PD;12/06/2023 14:00;1;416;0;1;0;0;150;1;1;3.23E+15
ES002100000100007PD;12/06/2023 15:00;1;933;0;0;0;0;173;1;1;3.23E+15
ES002100000100007PD;12/06/2023 16:00;1;430;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;12/06/2023 17:00;1;453;0;0;0;0;134;1;1;3.23E+15
ES002100000100007PD;12/06/2023 18:00;1;284;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;12/06/2023 19:00;1;225;0;1;0;0;155;1;1;3.23E+15
ES002100000100007PD;12/06/2023 20:00;1;212;0;0;0;0;162;1;1;3.23E+15
ES002100000100007PD;12/06/2023 21:00;1;256;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;12/06/2023 22:00;1;357;0;1;0;0;193;1;1;3.23E+15
ES002100000100007PD;12/06/2023 23:00;1;285;0;0;0;0;185;1;1;3.23E+15
ES002100000100007PD;13/06/2023 0:00;1;305;0;0;0;0;182;1;1;3.23E+15
ES002100000100007PD;13/06/2023 1:00;1;1340;0;1;0;0;164;1;1;3.23E+15
ES002100000100007PD;13/06/2023 2:00;1;401;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;13/06/2023 3:00;1;209;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;13/06/2023 4:00;1;195;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;13/06/2023 5:00;1;188;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;13/06/2023 6:00;1;246;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;13/06/2023 7:00;1;210;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;13/06/2023 8:00;1;395;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;13/06/2023 9:00;1;243;0;2;0;0;149;1;1;3.23E+15
ES002100000100007PD;13/06/2023 10:00;1;336;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;13/06/2023 11:00;1;361;0;0;0;0;127;1;1;3.23E+15
ES002100000100007PD;13/06/2023 12:00;1;693;0;1;0;0;141;1;1;3.23E+15
ES002100000100007PD;13/06/2023 13:00;1;485;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;13/06/2023 14:00;1;651;0;1;0;0;177;1;1;3.23E+15
ES002100000100007PD;13/06/2023 15:00;1;1068;0;0;0;0;205;1;1;3.23E+15
ES002100000100007PD;13/06/2023 16:00;1;516;0;0;0;0;162;1;1;3.23E+15
ES002100000100007PD;13/06/2023 17:00;1;1292;0;1;0;0;149;1;1;3.23E+15
ES002100000100007PD;13/06/2023 18:00;1;243;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;13/06/2023 19:00;1;213;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;13/06/2023 20:00;1;234;0;2;0;0;143;1;1;3.23E+15
ES002100000100007PD;13/06/2023 21:00;1;251;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;13/06/2023 22:00;1;709;0;1;0;0;228;1;1;3.23E+15
ES002100000100007PD;13/06/2023 23:00;1;428;0;0;0;0;232;1;1;3.23E+15
ES002100000100007PD;14/06/2023 0:00;1;380;0;0;0;0;215;1;1;3.23E+15
ES002100000100007PD;14/06/2023 1:00;1;301;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;14/06/2023 2:00;1;236;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;14/06/2023 3:00;1;179;0;1;0;0;164;1;1;3.23E+15
ES002100000100007PD;14/06/2023 4:00;1;164;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;14/06/2023 5:00;1;261;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;14/06/2023 6:00;1;226;0;0;0;0;138;1;1;3.23E+15
ES002100000100007PD;14/06/2023 7:00;1;220;0;2;0;0;146;1;1;3.23E+15
ES002100000100007PD;14/06/2023 8:00;1;381;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;14/06/2023 9:00;1;591;0;3;0;0;142;1;1;3.23E+15
ES002100000100007PD;14/06/2023 10:00;1;270;0;0;0;0;137;1;1;3.23E+15
ES002100000100007PD;14/06/2023 11:00;1;408;0;5;0;0;132;1;1;3.23E+15
ES002100000100007PD;14/06/2023 12:00;1;360;0;2;0;0;124;1;1;3.23E+15
ES002100000100007PD;14/06/2023 13:00;1;177;0;1;0;0;141;1;1;3.23E+15
ES002100000100007PD;14/06/2023 14:00;1;169;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;14/06/2023 15:00;1;472;0;2;0;0;175;1;1;3.23E+15
ES002100000100007PD;14/06/2023 16:00;1;477;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;14/06/2023 17:00;1;257;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;14/06/2023 18:00;1;209;0;1;0;0;149;1;1;3.23E+15
ES002100000100007PD;14/06/2023 19:00;1;216;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;14/06/2023 20:00;1;259;0;0;0;0;174;1;1;3.23E+15
ES002100000100007PD;14/06/2023 21:00;1;250;0;0;0;0;170;1;1;3.23E+15
ES002100000100007PD;14/06/2023 22:00;1;378;0;0;0;0;174;1;1;3.23E+15
ES002100000100007PD;14/06/2023 23:00;1;270;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;15/06/2023 0:00;1;284;0;1;0;0;190;1;1;3.23E+15
ES002100000100007PD;15/06/2023 1:00;1;269;0;0;0;0;124;1;1;3.23E+15
ES002100000100007PD;15/06/2023 2:00;1;184;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;15/06/2023 3:00;1;189;0;0;0;0;142;1;1;3.23E+15
ES002100000100007PD;15/06/2023 4:00;1;178;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;15/06/2023 5:00;1;155;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;15/06/2023 6:00;1;169;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;15/06/2023 7:00;1;182;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;15/06/2023 8:00;1;372;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;15/06/2023 9:00;1;783;0;2;0;0;140;1;1;3.23E+15
ES002100000100007PD;15/06/2023 10:00;1;1125;0;0;0;0;125;1;1;3.23E+15
ES002100000100007PD;15/06/2023 11:00;1;481;0;0;0;0;166;1;1;3.23E+15
ES002100000100007PD;15/06/2023 12:00;1;250;0;2;0;0;135;1;1;3.23E+15
ES002100000100007PD;15/06/2023 13:00;1;264;0;0;0;0;138;1;1;3.23E+15
ES002100000100007PD;15/06/2023 14:00;1;238;0;0;0;0;142;1;1;3.23E+15
ES002100000100007PD;15/06/2023 15:00;1;426;0;1;0;0;171;1;1;3.23E+15
ES002100000100007PD;15/06/2023 16:00;1;212;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;15/06/2023 17:00;1;233;0;1;0;0;153;1;1;3.23E+15
ES002100000100007PD;15/06/2023 18:00;1;621;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;15/06/2023 19:00;1;1138;0;1;0;0;136;1;1;3.23E+15
ES002100000100007PD;15/06/2023 20:00;1;580;0;1;0;0;140;1;1;3.23E+15
ES002100000100007PD;15/06/2023 21:00;1;247;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;15/06/2023 22:00;1;247;0;1;0;0;163;1;1;3.23E+15
ES002100000100007PD;15/06/2023 23:00;1;306;0;1;0;0;165;1;1;3.23E+15
ES002100000100007PD;16/06/2023 0:00;1;275;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;16/06/2023 1:00;1;261;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;16/06/2023 2:00;1;212;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;16/06/2023 3:00;1;195;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;16/06/2023 4:00;1;183;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;16/06/2023 5:00;1;163;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;16/06/2023 6:00;1;193;0;1;0;0;148;1;1;3.23E+15
ES002100000100007PD;16/06/2023 7:00;1;205;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;16/06/2023 8:00;1;354;0;0;0;0;142;1;1;3.23E+15
ES002100000100007PD;16/06/2023 9:00;1;270;0;1;0;0;152;1;1;3.23E+15
ES002100000100007PD;16/06/2023 10:00;1;182;0;1;0;0;150;1;1;3.23E+15
ES002100000100007PD;16/06/2023 11:00;1;394;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;16/06/2023 12:00;1;1070;0;1;0;0;131;1;1;3.23E+15
ES002100000100007PD;16/06/2023 13:00;1;1197;0;4;0;0;91;1;1;3.23E+15
ES002100000100007PD;16/06/2023 14:00;1;1246;0;2;0;0;73;1;1;3.23E+15
ES002100000100007PD;16/06/2023 15:00;1;547;0;2;0;0;114;1;1;3.23E+15
ES002100000100007PD;16/06/2023 16:00;1;322;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;16/06/2023 17:00;1;460;0;0;0;0;177;1;1;3.23E+15
ES002100000100007PD;16/06/2023 18:00;1;468;0;0;0;0;175;1;1;3.23E+15
ES002100000100007PD;16/06/2023 19:00;1;483;0;0;0;0;184;1;1;3.23E+15
ES002100000100007PD;16/06/2023 20:00;1;1024;0;4;0;0;141;1;1;3.23E+15
ES002100000100007PD;16/06/2023 21:00;1;338;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;16/06/2023 22:00;1;1048;0;1;0;0;191;1;1;3.23E+15
ES002100000100007PD;16/06/2023 23:00;1;1409;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;17/06/2023 0:00;1;877;0;0;0;0;181;1;1;3.23E+15
ES002100000100007PD;17/06/2023 1:00;1;420;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;17/06/2023 2:00;1;302;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;17/06/2023 3:00;1;239;0;1;0;0;137;1;1;3.23E+15
ES002100000100007PD;17/06/2023 4:00;1;208;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;17/06/2023 5:00;1;256;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;17/06/2023 6:00;1;236;0;0;0;0;120;1;1;3.23E+15
ES002100000100007PD;17/06/2023 7:00;1;166;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;17/06/2023 8:00;1;336;0;1;0;0;150;1;1;3.23E+15
ES002100000100007PD;17/06/2023 9:00;1;226;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;17/06/2023 10:00;1;858;0;0;0;0;187;1;1;3.23E+15
ES002100000100007PD;17/06/2023 11:00;1;1538;0;1;0;0;270;1;1;3.23E+15
ES002100000100007PD;17/06/2023 12:00;1;1454;0;0;0;0;369;1;1;3.23E+15
ES002100000100007PD;17/06/2023 13:00;1;959;0;0;0;0;245;1;1;3.23E+15
ES002100000100007PD;17/06/2023 14:00;1;489;0;0;0;0;175;1;1;3.23E+15
ES002100000100007PD;17/06/2023 15:00;1;598;0;1;0;0;173;1;1;3.23E+15
ES002100000100007PD;17/06/2023 16:00;1;382;0;1;0;0;154;1;1;3.23E+15
ES002100000100007PD;17/06/2023 17:00;1;378;0;0;0;0;171;1;1;3.23E+15
ES002100000100007PD;17/06/2023 18:00;1;376;0;0;0;0;189;1;1;3.23E+15
ES002100000100007PD;17/06/2023 19:00;1;1507;0;0;0;0;183;1;1;3.23E+15
ES002100000100007PD;17/06/2023 20:00;1;514;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;17/06/2023 21:00;1;1172;0;1;0;0;179;1;1;3.23E+15
ES002100000100007PD;17/06/2023 22:00;1;723;0;0;0;0;198;1;1;3.23E+15
ES002100000100007PD;17/06/2023 23:00;1;501;0;1;0;0;149;1;1;3.23E+15
ES002100000100007PD;18/06/2023 0:00;1;411;0;0;0;0;180;1;1;3.23E+15
ES002100000100007PD;18/06/2023 1:00;1;465;0;1;0;0;189;1;1;3.23E+15
ES002100000100007PD;18/06/2023 2:00;1;270;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;18/06/2023 3:00;1;231;0;0;0;0;136;1;1;3.23E+15
ES002100000100007PD;18/06/2023 4:00;1;195;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;18/06/2023 5:00;1;195;0;1;0;0;154;1;1;3.23E+15
ES002100000100007PD;18/06/2023 6:00;1;186;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;18/06/2023 7:00;1;236;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;18/06/2023 8:00;1;221;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;18/06/2023 9:00;1;201;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;18/06/2023 10:00;1;354;0;2;0;0;135;1;1;3.23E+15
ES002100000100007PD;18/06/2023 11:00;1;1126;0;15;0;0;42;1;1;3.23E+15
ES002100000100007PD;18/06/2023 12:00;1;292;0;2;0;0;152;1;1;3.23E+15
ES002100000100007PD;18/06/2023 13:00;1;234;0;3;0;0;142;1;1;3.23E+15
ES002100000100007PD;18/06/2023 14:00;1;430;0;0;0;0;132;1;1;3.23E+15
ES002100000100007PD;18/06/2023 15:00;1;813;0;1;0;0;150;1;1;3.23E+15
ES002100000100007PD;18/06/2023 16:00;1;358;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;18/06/2023 17:00;1;739;0;0;0;0;105;1;1;3.23E+15
ES002100000100007PD;18/06/2023 18:00;1;1005;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;18/06/2023 19:00;1;283;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;18/06/2023 20:00;1;337;0;1;0;0;169;1;1;3.23E+15
ES002100000100007PD;18/06/2023 21:00;1;294;0;2;0;0;147;1;1;3.23E+15
ES002100000100007PD;18/06/2023 22:00;1;319;0;0;0;0;168;1;1;3.23E+15
ES002100000100007PD;18/06/2023 23:00;1;429;0;0;0;0;175;1;1;3.23E+15
ES002100000100007PD;19/06/2023 0:00;1;331;0;0;0;0;181;1;1;3.23E+15
ES002100000100007PD;19/06/2023 1:00;1;366;0;0;0;0;167;1;1;3.23E+15
ES002100000100007PD;19/06/2023 2:00;1;249;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;19/06/2023 3:00;1;206;0;1;0;0;144;1;1;3.23E+15
ES002100000100007PD;19/06/2023 4:00;1;199;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;19/06/2023 5:00;1;163;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;19/06/2023 6:00;1;185;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;19/06/2023 7:00;1;207;0;1;0;0;145;1;1;3.23E+15
ES002100000100007PD;19/06/2023 8:00;1;403;0;0;0;0;138;1;1;3.23E+15
ES002100000100007PD;19/06/2023 9:00;1;282;0;2;0;0;141;1;1;3.23E+15
ES002100000100007PD;19/06/2023 10:00;1;322;0;0;0;0;136;1;1;3.23E+15
ES002100000100007PD;19/06/2023 11:00;1;231;0;1;0;0;134;1;1;3.23E+15
ES002100000100007PD;19/06/2023 12:00;1;181;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;19/06/2023 13:00;1;173;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;19/06/2023 14:00;1;198;0;1;0;0;139;1;1;3.23E+15
ES002100000100007PD;19/06/2023 15:00;1;295;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;19/06/2023 16:00;1;365;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;19/06/2023 17:00;1;282;0;0;0;0;136;1;1;3.23E+15
ES002100000100007PD;19/06/2023 18:00;1;231;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;19/06/2023 19:00;1;282;0;1;0;0;145;1;1;3.23E+15
ES002100000100007PD;19/06/2023 20:00;1;320;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;19/06/2023 21:00;1;290;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;19/06/2023 22:00;1;406;0;0;0;0;201;1;1;3.23E+15
ES002100000100007PD;19/06/2023 23:00;1;415;0;0;0;0;201;1;1;3.23E+15
ES002100000100007PD;20/06/2023 0:00;1;317;0;1;0;0;188;1;1;3.23E+15
ES002100000100007PD;20/06/2023 1:00;1;321;0;0;0;0;167;1;1;3.23E+15
ES002100000100007PD;20/06/2023 2:00;1;280;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;20/06/2023 3:00;1;187;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;20/06/2023 4:00;1;218;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;20/06/2023 5:00;1;215;0;0;0;0;131;1;1;3.23E+15
ES002100000100007PD;20/06/2023 6:00;1;204;0;1;0;0;140;1;1;3.23E+15
ES002100000100007PD;20/06/2023 7:00;1;194;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;20/06/2023 8:00;1;356;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;20/06/2023 9:00;1;261;0;1;0;0;155;1;1;3.23E+15
ES002100000100007PD;20/06/2023 10:00;1;190;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;20/06/2023 11:00;1;515;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;20/06/2023 12:00;1;1735;0;5;0;0;147;1;1;3.23E+15
ES002100000100007PD;20/06/2023 13:00;1;411;0;2;0;0;120;1;1;3.23E+15
ES002100000100007PD;20/06/2023 14:00;1;220;0;0;0;0;131;1;1;3.23E+15
ES002100000100007PD;20/06/2023 15:00;1;1276;0;1;0;0;137;1;1;3.23E+15
ES002100000100007PD;20/06/2023 16:00;1;243;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;20/06/2023 17:00;1;259;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;20/06/2023 18:00;1;805;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;20/06/2023 19:00;1;455;0;3;0;0;107;1;1;3.23E+15
ES002100000100007PD;20/06/2023 20:00;1;345;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;20/06/2023 21:00;1;1070;0;1;0;0;174;1;1;3.23E+15
ES002100000100007PD;20/06/2023 22:00;1;880;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;20/06/2023 23:00;1;311;0;0;0;0;187;1;1;3.23E+15
ES002100000100007PD;21/06/2023 0:00;1;347;0;0;0;0;174;1;1;3.23E+15
ES002100000100007PD;21/06/2023 1:00;1;250;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;21/06/2023 2:00;1;270;0;1;0;0;150;1;1;3.23E+15
ES002100000100007PD;21/06/2023 3:00;1;199;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;21/06/2023 4:00;1;208;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;21/06/2023 5:00;1;179;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;21/06/2023 6:00;1;199;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;21/06/2023 7:00;1;215;0;3;0;0;143;1;1;3.23E+15
ES002100000100007PD;21/06/2023 8:00;1;409;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;21/06/2023 9:00;1;708;0;2;0;0;143;1;1;3.23E+15
ES002100000100007PD;21/06/2023 10:00;1;275;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;21/06/2023 11:00;1;282;0;1;0;0;126;1;1;3.23E+15
ES002100000100007PD;21/06/2023 12:00;1;292;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;21/06/2023 13:00;1;210;0;0;0;0;143;1;1;3.23E+15
ES002100000100007PD;21/06/2023 14:00;1;244;0;0;0;0;162;1;1;3.23E+15
ES002100000100007PD;21/06/2023 15:00;1;290;0;1;0;0;115;1;1;3.23E+15
ES002100000100007PD;21/06/2023 16:00;1;411;0;1;0;0;150;1;1;3.23E+15
ES002100000100007PD;21/06/2023 17:00;1;300;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;21/06/2023 18:00;1;439;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;21/06/2023 19:00;1;1579;0;3;0;0;129;1;1;3.23E+15
ES002100000100007PD;21/06/2023 20:00;1;1124;0;1;0;0;154;1;1;3.23E+15
ES002100000100007PD;21/06/2023 21:00;1;263;0;0;0;0;179;1;1;3.23E+15
ES002100000100007PD;21/06/2023 22:00;1;653;0;0;0;0;263;1;1;3.23E+15
ES002100000100007PD;21/06/2023 23:00;1;1184;0;1;0;0;182;1;1;3.23E+15
ES002100000100007PD;22/06/2023 0:00;1;764;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;22/06/2023 1:00;1;265;0;0;0;0;168;1;1;3.23E+15
ES002100000100007PD;22/06/2023 2:00;1;163;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;22/06/2023 3:00;1;176;0;0;0;0;161;1;1;3.23E+15
ES002100000100007PD;22/06/2023 4:00;1;197;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;22/06/2023 5:00;1;202;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;22/06/2023 6:00;1;186;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;22/06/2023 7:00;1;189;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;22/06/2023 8:00;1;531;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;22/06/2023 9:00;1;536;0;2;0;0;131;1;1;3.23E+15
ES002100000100007PD;22/06/2023 10:00;1;305;0;0;0;0;123;1;1;3.23E+15
ES002100000100007PD;22/06/2023 11:00;1;230;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;22/06/2023 12:00;1;244;0;1;0;0;141;1;1;3.23E+15
ES002100000100007PD;22/06/2023 13:00;1;193;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;22/06/2023 14:00;1;210;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;22/06/2023 15:00;1;473;0;1;0;0;164;1;1;3.23E+15
ES002100000100007PD;22/06/2023 16:00;1;268;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;22/06/2023 17:00;1;265;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;22/06/2023 18:00;1;1227;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;22/06/2023 19:00;1;475;0;3;0;0;157;1;1;3.23E+15
ES002100000100007PD;22/06/2023 20:00;1;275;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;22/06/2023 21:00;1;304;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;22/06/2023 22:00;1;393;0;0;0;0;191;1;1;3.23E+15
ES002100000100007PD;22/06/2023 23:00;1;444;0;2;0;0;196;1;1;3.23E+15
ES002100000100007PD;23/06/2023 0:00;1;493;0;0;0;0;194;1;1;3.23E+15
ES002100000100007PD;23/06/2023 1:00;1;412;0;0;0;0;181;1;1;3.23E+15
ES002100000100007PD;23/06/2023 2:00;1;312;0;0;0;0;173;1;1;3.23E+15
ES002100000100007PD;23/06/2023 3:00;1;381;0;0;0;0;123;1;1;3.23E+15
ES002100000100007PD;23/06/2023 4:00;1;204;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;23/06/2023 5:00;1;193;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;23/06/2023 6:00;1;170;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;23/06/2023 7:00;1;201;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;23/06/2023 8:00;1;340;0;1;0;0;152;1;1;3.23E+15
ES002100000100007PD;23/06/2023 9:00;1;227;0;2;0;0;148;1;1;3.23E+15
ES002100000100007PD;23/06/2023 10:00;1;523;0;1;0;0;151;1;1;3.23E+15
ES002100000100007PD;23/06/2023 11:00;1;403;0;0;0;0;153;1;1;3.23E+15
